﻿HuijinEntity,Symbol,ReportTypeID,ReportTypeName,EndDate,Ranking,HolderName,FundID,FundClassID,Startdate,HoldersShare,HolderOfListing
中央汇金投资有限责任公司,510300,5,半年度,2017-06-30,1.0,中央汇金投资有限责任公司,10103044,202000001405,2017-01-01,2423958601.0,46.54
中央汇金投资有限责任公司,510300,6,年度,2017-12-31,1.0,中央汇金投资有限责任公司,10103044,202000001405,2017-01-01,2423958601.0,48.64
中央汇金投资有限责任公司,510300,5,半年度,2018-06-30,1.0,中央汇金投资有限责任公司,10103044,202000001405,2018-01-01,2423958601.0,38.32
中央汇金投资有限责任公司,510300,6,年度,2018-12-31,1.0,中央汇金投资有限责任公司,10103044,202000001405,2018-01-01,2423958601.0,22.35
中央汇金投资有限责任公司,510300,5,半年度,2019-06-30,1.0,中央汇金投资有限责任公司,10103044,202000001405,2019-01-01,2423958601.0,25.62
中央汇金投资有限责任公司,510300,6,年度,2019-12-31,1.0,中央汇金投资有限责任公司,10103044,202000001405,2019-01-01,2423958601.0,24.61
中央汇金投资有限责任公司,510300,5,半年度,2020-06-30,1.0,中央汇金投资有限责任公司,10103044,202000001405,2020-01-01,2423958601.0,29.67
中央汇金投资有限责任公司,510300,6,年度,2020-12-31,1.0,中央汇金投资有限责任公司,10103044,202000001405,2020-01-01,2423958601.0,28.0
中央汇金投资有限责任公司,510300,5,半年度,2021-06-30,1.0,中央汇金投资有限责任公司,10103044,202000001405,2021-01-01,2423958601.0,26.39
中央汇金投资有限责任公司,510300,6,年度,2021-12-31,1.0,中央汇金投资有限责任公司,10103044,202000001405,2021-01-01,2423958601.0,21.37
中央汇金投资有限责任公司,510300,5,半年度,2022-06-30,1.0,中央汇金投资有限责任公司,10103044,202000001405,2022-01-01,2423958601.0,22.45
中央汇金资产管理有限责任公司,510300,5,半年度,2022-06-30,5.0,易方达基金－中央汇金资产管理有限责任公司－易方达基金－汇金资管单一资产管理计划,10103044,202000001405,2022-01-01,122500000.0,1.13
中央汇金投资有限责任公司,510300,6,年度,2022-12-31,1.0,中央汇金投资有限责任公司,10103044,202000001405,2022-01-01,2423958601.0,12.31
中央汇金投资有限责任公司,510300,5,半年度,2023-06-30,1.0,中央汇金投资有限责任公司,10103044,202000001405,2023-01-01,2423958601.0,13.09
中央汇金投资有限责任公司,510300,6,年度,2023-12-31,1.0,中央汇金投资有限责任公司,10103044,202000001405,2023-01-01,6247371001.0,16.68
中央汇金投资有限责任公司,510300,5,半年度,2024-06-30,1.0,中央汇金投资有限责任公司,10103044,202000001405,2024-01-01,35654598859.0,58.7
中央汇金资产管理有限责任公司,510300,5,半年度,2024-06-30,3.0,中央汇金资产管理有限责任公司,10103044,202000001405,2024-01-01,728041500.0,1.2
中央汇金投资有限责任公司,510300,6,年度,2024-12-31,1.0,中央汇金投资有限责任公司,10103044,202000001405,2024-01-01,35654598859.0,39.89
中央汇金资产管理有限责任公司,510300,6,年度,2024-12-31,2.0,中央汇金资产管理有限责任公司,10103044,202000001405,2024-01-01,26621328344.0,29.78
中央汇金资产管理有限责任公司,510300,5,半年度,2025-06-30,1.0,中央汇金资产管理有限责任公司,10103044,202000001405,2025-01-01,37858474974.0,40.26
中央汇金投资有限责任公司,510300,5,半年度,2025-06-30,2.0,中央汇金投资有限责任公司,10103044,202000001405,2025-01-01,35654598859.0,37.91
中央汇金资产管理有限责任公司,510300,6,年度,2025-12-31,1.0,中央汇金资产管理有限责任公司,10103044,202000001405,2025-01-01,37858474974.0,42.62
中央汇金投资有限责任公司,510300,6,年度,2025-12-31,2.0,中央汇金投资有限责任公司,10103044,202000001405,2025-01-01,35654598859.0,40.14
中央汇金资产管理有限责任公司,510310,6,年度,2019-12-31,1.0,易方达基金－中央汇金资产管理有限责任公司－易方达基金－汇金资管单一资产管理计划,10110233,202000001406,2019-01-01,160000000.0,3.33
中央汇金资产管理有限责任公司,510310,5,半年度,2020-06-30,1.0,易方达基金－中央汇金资产管理有限责任公司－易方达基金－汇金资管单一资产管理计划,10110233,202000001406,2020-01-01,230000000.0,5.72
中央汇金资产管理有限责任公司,510310,6,年度,2020-12-31,1.0,易方达基金－中央汇金资产管理有限责任公司－易方达基金－汇金资管单一资产管理计划,10110233,202000001406,2020-01-01,360000000.0,9.5
中央汇金资产管理有限责任公司,510310,5,半年度,2021-06-30,1.0,易方达基金－中央汇金资产管理有限责任公司－易方达基金－汇金资管单一资产管理计划,10110233,202000001406,2021-01-01,360000000.0,8.87
中央汇金资产管理有限责任公司,510310,6,年度,2021-12-31,1.0,易方达基金－中央汇金资产管理有限责任公司－易方达基金－汇金资管单一资产管理计划,10110233,202000001406,2021-01-01,320000017.0,7.13
中央汇金资产管理有限责任公司,510310,5,半年度,2022-06-30,1.0,易方达基金－中央汇金资产管理有限责任公司－易方达基金－汇金资管单一资产管理计划,10110233,202000001406,2022-01-01,370000017.0,6.94
中央汇金资产管理有限责任公司,510310,6,年度,2022-12-31,1.0,易方达基金－中央汇金资产管理有限责任公司－易方达基金－汇金资管单一资产管理计划,10110233,202000001406,2022-01-01,355000017.0,4.12
中央汇金资产管理有限责任公司,510310,5,半年度,2023-06-30,3.0,易方达基金－中央汇金资产管理有限责任公司－易方达基金－汇金资管单一资产管理计划,10110233,202000001406,2023-01-01,360000017.0,3.7
中央汇金投资有限责任公司,510310,6,年度,2023-12-31,1.0,中央汇金投资有限责任公司,10110233,202000001406,2023-01-01,6146257685.0,21.67
中央汇金资产管理有限责任公司,510310,6,年度,2023-12-31,6.0,易方达基金－中央汇金资产管理有限责任公司－易方达基金－汇金资管单一资产管理计划,10110233,202000001406,2023-01-01,422000017.0,1.49
中央汇金投资有限责任公司,510310,5,半年度,2024-06-30,1.0,中央汇金投资有限责任公司,10110233,202000001406,2024-01-01,54735310974.0,67.03
中央汇金资产管理有限责任公司,510310,5,半年度,2024-06-30,5.0,中央汇金资产管理有限责任公司,10110233,202000001406,2024-01-01,596404800.0,0.73
中央汇金资产管理有限责任公司,510310,5,半年度,2024-06-30,7.0,易方达基金－中央汇金资产管理有限责任公司－易方达基金－汇金资管单一资产管理计划,10110233,202000001406,2024-01-01,470000017.0,0.58
中央汇金投资有限责任公司,510310,6,年度,2024-12-31,1.0,中央汇金投资有限责任公司,10110233,202000001406,2024-01-01,27355388757.0,42.92
中央汇金资产管理有限责任公司,510310,6,年度,2024-12-31,2.0,中央汇金资产管理有限责任公司,10110233,202000001406,2024-01-01,19607770466.0,30.76
中央汇金资产管理有限责任公司,510310,6,年度,2024-12-31,8.0,易方达基金－中央汇金资产管理有限责任公司－易方达基金－汇金资管单一资产管理计划,10110233,202000001406,2024-01-01,305090377.0,0.48
中央汇金资产管理有限责任公司,510310,5,半年度,2025-06-30,1.0,中央汇金资产管理有限责任公司,10110233,202000001406,2025-01-01,28538696695.0,41.8
中央汇金投资有限责任公司,510310,5,半年度,2025-06-30,2.0,中央汇金投资有限责任公司,10110233,202000001406,2025-01-01,27355388757.0,40.07
中央汇金资产管理有限责任公司,510310,5,半年度,2025-06-30,4.0,易方达基金－中央汇金资产管理有限责任公司－易方达基金－汇金资管单一资产管理计划,10110233,202000001406,2025-01-01,254000077.0,0.37
中央汇金资产管理有限责任公司,510310,6,年度,2025-12-31,1.0,中央汇金资产管理有限责任公司,10110233,202000001406,2025-01-01,28538696695.0,43.34
中央汇金投资有限责任公司,510310,6,年度,2025-12-31,2.0,中央汇金投资有限责任公司,10110233,202000001406,2025-01-01,27355388757.0,41.54
中央汇金资产管理有限责任公司,510310,6,年度,2025-12-31,5.0,易方达基金－中央汇金资产管理有限责任公司－易方达基金－汇金资管单一资产管理计划,10110233,202000001406,2025-01-01,254000077.0,0.39
中央汇金投资有限责任公司,510330,5,半年度,2013-06-30,1.0,中央汇金投资有限责任公司,10107324,202000001407,2013-01-01,774276360.0,9.14
中央汇金投资有限责任公司,510330,6,年度,2013-12-31,1.0,中央汇金投资有限责任公司,10107324,202000001407,2013-01-01,888470969.0,11.13
中央汇金投资有限责任公司,510330,5,半年度,2014-06-30,1.0,中央汇金投资有限责任公司,10107324,202000001407,2014-01-01,1956681259.0,21.97
中央汇金投资有限责任公司,510330,6,年度,2014-12-31,1.0,中央汇金投资有限责任公司,10107324,202000001407,2014-01-01,1324081159.0,16.44
中央汇金投资有限责任公司,510330,5,半年度,2015-06-30,1.0,中央汇金投资有限责任公司,10107324,202000001407,2015-01-01,262902700.0,7.09
中央汇金投资有限责任公司,510330,6,年度,2015-12-31,1.0,中央汇金投资有限责任公司,10107324,202000001407,2015-01-01,1790942652.0,38.51
中央汇金投资有限责任公司,510330,5,半年度,2016-06-30,1.0,中央汇金投资有限责任公司,10107324,202000001407,2016-01-01,1790942652.0,37.64
中央汇金投资有限责任公司,510330,6,年度,2016-12-31,1.0,中央汇金投资有限责任公司,10107324,202000001407,2016-01-01,1790942652.0,39.13
中央汇金投资有限责任公司,510330,5,半年度,2017-06-30,1.0,中央汇金投资有限责任公司,10107324,202000001407,2017-01-01,1790942652.0,41.07
中央汇金投资有限责任公司,510330,6,年度,2017-12-31,1.0,中央汇金投资有限责任公司,10107324,202000001407,2017-01-01,1790942652.0,41.79
中央汇金投资有限责任公司,510330,5,半年度,2018-06-30,1.0,中央汇金投资有限责任公司,10107324,202000001407,2018-01-01,1790942652.0,38.89
中央汇金投资有限责任公司,510330,6,年度,2018-12-31,1.0,中央汇金投资有限责任公司,10107324,202000001407,2018-01-01,1790942652.0,23.68
中央汇金投资有限责任公司,510330,5,半年度,2019-06-30,1.0,中央汇金投资有限责任公司,10107324,202000001407,2019-01-01,1790942652.0,25.79
中央汇金投资有限责任公司,510330,6,年度,2019-12-31,1.0,中央汇金投资有限责任公司,10107324,202000001407,2019-01-01,1790942652.0,23.97
中央汇金资产管理有限责任公司,510330,6,年度,2019-12-31,2.0,华夏基金－中央汇金资产管理有限责任公司－华夏基金－汇金资管单一资产管理计划,10107324,202000001407,2019-01-01,196482500.0,2.63
中央汇金投资有限责任公司,510330,5,半年度,2020-06-30,1.0,中央汇金投资有限责任公司,10107324,202000001407,2020-01-01,1790942652.0,27.8
中央汇金资产管理有限责任公司,510330,5,半年度,2020-06-30,2.0,华夏基金－中央汇金资产管理有限责任公司－华夏基金－汇金资管单一资产管理计划,10107324,202000001407,2020-01-01,293470500.0,4.56
中央汇金投资有限责任公司,510330,6,年度,2020-12-31,1.0,中央汇金投资有限责任公司,10107324,202000001407,2020-01-01,1790942652.0,31.07
中央汇金资产管理有限责任公司,510330,6,年度,2020-12-31,2.0,华夏基金－中央汇金资产管理有限责任公司－华夏基金－汇金资管单一资产管理计划,10107324,202000001407,2020-01-01,621966805.0,10.79
中央汇金投资有限责任公司,510330,5,半年度,2021-06-30,1.0,中央汇金投资有限责任公司,10107324,202000001407,2021-01-01,1790942652.0,32.57
中央汇金资产管理有限责任公司,510330,5,半年度,2021-06-30,2.0,华夏基金－中央汇金资产管理有限责任公司－华夏基金－汇金资管单一资产管理计划,10107324,202000001407,2021-01-01,563682302.0,10.25
中央汇金投资有限责任公司,510330,6,年度,2021-12-31,1.0,中央汇金投资有限责任公司,10107324,202000001407,2021-01-01,1790942652.0,31.1
中央汇金资产管理有限责任公司,510330,6,年度,2021-12-31,2.0,华夏基金－中央汇金资产管理有限责任公司－华夏基金－汇金资管单一资产管理计划,10107324,202000001407,2021-01-01,414882219.0,7.2
中央汇金投资有限责任公司,510330,5,半年度,2022-06-30,1.0,中央汇金投资有限责任公司,10107324,202000001407,2022-01-01,1790942652.0,34.96
中央汇金资产管理有限责任公司,510330,5,半年度,2022-06-30,2.0,华夏基金－中央汇金资产管理有限责任公司－华夏基金－汇金资管单一资产管理计划,10107324,202000001407,2022-01-01,110760019.0,2.16
中央汇金投资有限责任公司,510330,6,年度,2022-12-31,1.0,中央汇金投资有限责任公司,10107324,202000001407,2022-01-01,1790942652.0,28.31
中央汇金投资有限责任公司,510330,5,半年度,2023-06-30,1.0,中央汇金投资有限责任公司,10107324,202000001407,2023-01-01,1790942652.0,29.11
中央汇金投资有限责任公司,510330,6,年度,2023-12-31,1.0,中央汇金投资有限责任公司,10107324,202000001407,2023-01-01,2893029852.0,26.93
中央汇金投资有限责任公司,510330,5,半年度,2024-06-30,1.0,中央汇金投资有限责任公司,10107324,202000001407,2024-01-01,20937230572.0,75.24
中央汇金资产管理有限责任公司,510330,5,半年度,2024-06-30,7.0,中央汇金资产管理有限责任公司,10107324,202000001407,2024-01-01,172096800.0,0.62
中央汇金投资有限责任公司,510330,6,年度,2024-12-31,1.0,中央汇金投资有限责任公司,10107324,202000001407,2024-01-01,20937230572.0,52.57
中央汇金资产管理有限责任公司,510330,6,年度,2024-12-31,2.0,中央汇金资产管理有限责任公司,10107324,202000001407,2024-01-01,11645863223.0,29.24
中央汇金资产管理有限责任公司,510330,5,半年度,2025-06-30,1.0,中央汇金资产管理有限责任公司,10107324,202000001407,2025-01-01,21090791723.0,43.97
中央汇金投资有限责任公司,510330,5,半年度,2025-06-30,2.0,中央汇金投资有限责任公司,10107324,202000001407,2025-01-01,20937230572.0,43.65
中央汇金资产管理有限责任公司,510330,6,年度,2025-12-31,1.0,中央汇金资产管理有限责任公司,10107324,202000001407,2025-01-01,21090791723.0,44.47
中央汇金投资有限责任公司,510330,6,年度,2025-12-31,2.0,中央汇金投资有限责任公司,10107324,202000001407,2025-01-01,20937230572.0,44.15
中央汇金资产管理有限责任公司,510410,5,半年度,2023-06-30,2.0,华夏基金－中央汇金资产管理有限责任公司－华夏基金－汇金资管单一资产管理计划,10103166,202000001408,2023-01-01,7577900.0,2.29
中央汇金投资有限责任公司,510500,6,年度,2013-12-31,2.0,中央汇金投资有限责任公司,10108075,202000001412,2013-01-01,168715800.0,4.05
中央汇金投资有限责任公司,510500,5,半年度,2014-06-30,2.0,中央汇金投资有限责任公司,10108075,202000001412,2014-01-01,571526990.0,12.58
中央汇金投资有限责任公司,510500,6,年度,2014-12-31,2.0,中央汇金投资有限责任公司,10108075,202000001412,2014-01-01,372499790.0,11.77
中央汇金投资有限责任公司,510500,5,半年度,2015-06-30,2.0,中央汇金投资有限责任公司,10108075,202000001412,2015-01-01,22101667.0,3.18
中央汇金投资有限责任公司,510500,6,年度,2015-12-31,1.0,中央汇金投资有限责任公司,10108075,202000001412,2015-01-01,1728426785.0,66.29
中央汇金投资有限责任公司,510500,5,半年度,2016-06-30,1.0,中央汇金投资有限责任公司,10108075,202000001412,2016-01-01,1728426785.0,60.42
中央汇金投资有限责任公司,510500,6,年度,2016-12-31,1.0,中央汇金投资有限责任公司,10108075,202000001412,2016-01-01,1728426785.0,67.73
中央汇金投资有限责任公司,510500,5,半年度,2017-06-30,1.0,中央汇金投资有限责任公司,10108075,202000001412,2017-01-01,1728426785.0,60.24
中央汇金投资有限责任公司,510500,6,年度,2017-12-31,1.0,中央汇金投资有限责任公司,10108075,202000001412,2017-01-01,1728426785.0,61.5
中央汇金投资有限责任公司,510500,5,半年度,2018-06-30,1.0,中央汇金投资有限责任公司,10108075,202000001412,2018-01-01,1728426785.0,39.46
中央汇金投资有限责任公司,510500,6,年度,2018-12-31,1.0,中央汇金投资有限责任公司,10108075,202000001412,2018-01-01,1728426785.0,23.05
中央汇金投资有限责任公司,510500,5,半年度,2019-06-30,1.0,中央汇金投资有限责任公司,10108075,202000001412,2019-01-01,1728426785.0,19.13
中央汇金投资有限责任公司,510500,6,年度,2019-12-31,2.0,中央汇金投资有限责任公司,10108075,202000001412,2019-01-01,1728426785.0,22.15
中央汇金投资有限责任公司,510500,5,半年度,2020-06-30,1.0,中央汇金投资有限责任公司,10108075,202000001412,2020-01-01,1728426785.0,28.81
中央汇金投资有限责任公司,510500,6,年度,2020-12-31,1.0,中央汇金投资有限责任公司,10108075,202000001412,2020-01-01,1728426785.0,31.89
中央汇金投资有限责任公司,510500,5,半年度,2021-06-30,1.0,中央汇金投资有限责任公司,10108075,202000001412,2021-01-01,1728426785.0,33.58
中央汇金资产管理有限责任公司,510500,5,半年度,2021-06-30,2.0,华夏基金-中央汇金资产管理有限责任公司-华夏基金-汇金资管单一资产管理计划,10108075,202000001412,2021-01-01,143100000.0,2.78
中央汇金资产管理有限责任公司,510500,5,半年度,2021-06-30,7.0,易方达基金-中央汇金资产管理有限责任公司-易方达基金-汇金资管单一资产管理计划,10108075,202000001412,2021-01-01,40000000.0,0.78
中央汇金投资有限责任公司,510500,6,年度,2021-12-31,1.0,中央汇金投资有限责任公司,10108075,202000001412,2021-01-01,1728426785.0,26.2
中央汇金资产管理有限责任公司,510500,6,年度,2021-12-31,4.0,易方达基金-中央汇金资产管理有限责任公司-易方达基金-汇金资管单一资产管理计划,10108075,202000001412,2021-01-01,160000647.0,2.43
中央汇金投资有限责任公司,510500,5,半年度,2022-06-30,1.0,中央汇金投资有限责任公司,10108075,202000001412,2022-01-01,1728426785.0,29.97
中央汇金资产管理有限责任公司,510500,5,半年度,2022-06-30,3.0,易方达基金-中央汇金资产管理有限责任公司-易方达基金-汇金资管单一资产管理计划,10108075,202000001412,2022-01-01,125000047.0,2.17
中央汇金投资有限责任公司,510500,6,年度,2022-12-31,1.0,中央汇金投资有限责任公司,10108075,202000001412,2022-01-01,1979722756.0,19.31
中央汇金资产管理有限责任公司,510500,6,年度,2022-12-31,10.0,易方达基金-中央汇金资产管理有限责任公司-易方达基金-汇金资管单一资产管理计划,10108075,202000001412,2022-01-01,154000004.0,1.5
中央汇金投资有限责任公司,510500,5,半年度,2023-06-30,1.0,中央汇金投资有限责任公司,10108075,202000001412,2023-01-01,1979722756.0,24.91
中央汇金资产管理有限责任公司,510500,5,半年度,2023-06-30,7.0,易方达基金-中央汇金资产管理有限责任公司-易方达基金-汇金资管单一资产管理计划,10108075,202000001412,2023-01-01,128000004.0,1.61
中央汇金投资有限责任公司,510500,6,年度,2023-12-31,1.0,中央汇金投资有限责任公司,10108075,202000001412,2023-01-01,1979722756.0,23.39
中央汇金资产管理有限责任公司,510500,6,年度,2023-12-31,4.0,易方达基金-中央汇金资产管理有限责任公司-易方达基金-汇金资管单一资产管理计划,10108075,202000001412,2023-01-01,124000004.0,1.47
中央汇金投资有限责任公司,510500,5,半年度,2024-06-30,1.0,中央汇金投资有限责任公司,10108075,202000001412,2024-01-01,8235101633.0,55.74
中央汇金资产管理有限责任公司,510500,5,半年度,2024-06-30,4.0,易方达基金－中央汇金资产管理有限责任公司－易方达基金－汇金资管单一资产管理计划,10108075,202000001412,2024-01-01,110000004.0,0.74
中央汇金资产管理有限责任公司,510500,5,半年度,2024-06-30,6.0,中央汇金资产管理有限责任公司,10108075,202000001412,2024-01-01,89439620.0,0.61
中央汇金投资有限责任公司,510500,6,年度,2024-12-31,1.0,中央汇金投资有限责任公司,10108075,202000001412,2024-01-01,8235101633.0,47.08
中央汇金资产管理有限责任公司,510500,6,年度,2024-12-31,2.0,中央汇金资产管理有限责任公司,10108075,202000001412,2024-01-01,2615889755.0,14.95
中央汇金资产管理有限责任公司,510500,6,年度,2024-12-31,4.0,易方达基金－中央汇金资产管理有限责任公司－易方达基金－汇金资管单一资产管理计划,10108075,202000001412,2024-01-01,196478938.0,1.12
中央汇金投资有限责任公司,510500,5,半年度,2025-06-30,1.0,中央汇金投资有限责任公司,10108075,202000001412,2025-01-01,8235101633.0,43.31
中央汇金资产管理有限责任公司,510500,5,半年度,2025-06-30,2.0,中央汇金资产管理有限责任公司,10108075,202000001412,2025-01-01,5981977518.0,31.46
中央汇金资产管理有限责任公司,510500,5,半年度,2025-06-30,3.0,易方达基金－中央汇金资产管理有限责任公司－易方达基金－汇金资管单一资产管理计划,10108075,202000001412,2025-01-01,190080598.0,1.0
中央汇金投资有限责任公司,510500,6,年度,2025-12-31,1.0,中央汇金投资有限责任公司,10108075,202000001412,2025-01-01,8235101633.0,43.2
中央汇金资产管理有限责任公司,510500,6,年度,2025-12-31,2.0,中央汇金资产管理有限责任公司,10108075,202000001412,2025-01-01,5981977518.0,31.38
中央汇金资产管理有限责任公司,510500,6,年度,2025-12-31,4.0,易方达基金－中央汇金资产管理有限责任公司－易方达基金－汇金资管单一资产管理计划,10108075,202000001412,2025-01-01,190080598.0,1.0
中央汇金资产管理有限责任公司,510630,6,年度,2020-12-31,1.0,华夏基金－中央汇金资产管理有限责任公司－华夏基金－汇金资管单一资产管理计划,10110578,202000001416,2020-01-01,9916300.0,14.46
中央汇金资产管理有限责任公司,510630,5,半年度,2021-06-30,1.0,华夏基金－中央汇金资产管理有限责任公司－华夏基金－汇金资管单一资产管理计划,10110578,202000001416,2021-01-01,41000000.0,13.65
中央汇金资产管理有限责任公司,510630,6,年度,2021-12-31,1.0,华夏基金－中央汇金资产管理有限责任公司－华夏基金－汇金资管单一资产管理计划,10110578,202000001416,2021-01-01,41000000.0,10.81
中央汇金资产管理有限责任公司,510630,5,半年度,2022-06-30,1.0,华夏基金－中央汇金资产管理有限责任公司－华夏基金－汇金资管单一资产管理计划,10110578,202000001416,2022-01-01,41000000.0,13.3
中央汇金资产管理有限责任公司,510630,6,年度,2022-12-31,1.0,华夏基金－中央汇金资产管理有限责任公司－华夏基金－汇金资管单一资产管理计划,10110578,202000001416,2022-01-01,45000000.0,11.99
中央汇金资产管理有限责任公司,510880,5,半年度,2020-06-30,4.0,华夏基金－中央汇金资产管理有限责任公司－华夏基金－汇金资管单一资产管理计划,10103414,202000001420,2020-01-01,5979700.0,0.32
中央汇金资产管理有限责任公司,510880,6,年度,2020-12-31,1.0,华夏基金－中央汇金资产管理有限责任公司－华夏基金－汇金资管单一资产管理计划,10103414,202000001420,2020-01-01,39433500.0,1.18
中央汇金资产管理有限责任公司,510900,6,年度,2020-12-31,6.0,华夏基金－中央汇金资产管理有限责任公司－华夏基金－汇金资管单一资产管理计划,10102933,202000001421,2020-01-01,186608200.0,2.19
中央汇金资产管理有限责任公司,510900,5,半年度,2021-06-30,3.0,华夏基金－中央汇金资产管理有限责任公司－华夏基金－汇金资管单一资产管理计划,10102933,202000001421,2021-01-01,285808200.0,4.42
中央汇金资产管理有限责任公司,512000,6,年度,2021-12-31,8.0,华夏基金－中央汇金资产管理有限责任公司－华夏基金－汇金资管单一资产管理计划,10381441,202000004789,2021-01-01,80000000.0,0.38
中央汇金资产管理有限责任公司,512010,5,半年度,2020-06-30,2.0,易方达基金－中央汇金资产管理有限责任公司－易方达基金－汇金资管单一资产管理计划,10118765,202000001940,2020-01-01,158000000.0,19.57
中央汇金资产管理有限责任公司,512010,6,年度,2020-12-31,1.0,易方达基金－中央汇金资产管理有限责任公司－易方达基金－汇金资管单一资产管理计划,10118765,202000001940,2020-01-01,70000060.0,9.34
中央汇金资产管理有限责任公司,512010,6,年度,2020-12-31,2.0,华夏基金－中央汇金资产管理有限责任公司－华夏基金－汇金资管单一资产管理计划,10118765,202000001940,2020-01-01,56000000.0,7.47
中央汇金资产管理有限责任公司,512010,5,半年度,2023-06-30,4.0,华夏基金－中央汇金资产管理有限责任公司－华夏基金－汇金资管单一资产管理计划,10118765,202000001940,2023-01-01,487254200.0,1.11
中央汇金资产管理有限责任公司,512010,6,年度,2023-12-31,1.0,华夏基金－中央汇金资产管理有限责任公司－华夏基金－汇金资管单一资产管理计划,10118765,202000001940,2023-01-01,867625400.0,1.75
中央汇金资产管理有限责任公司,512010,5,半年度,2024-06-30,1.0,华夏基金－中央汇金资产管理有限责任公司－华夏基金－汇金资管单一资产管理计划,10118765,202000001940,2024-01-01,867625400.0,1.66
中央汇金资产管理有限责任公司,512010,6,年度,2024-12-31,4.0,华夏基金－中央汇金资产管理有限责任公司－华夏基金－汇金资管单一资产管理计划,10118765,202000001940,2024-01-01,893273700.0,1.39
中央汇金资产管理有限责任公司,512010,6,年度,2024-12-31,10.0,易方达基金－中央汇金资产管理有限责任公司－易方达基金－汇金资管单一资产管理计划,10118765,202000001940,2024-01-01,309968500.0,0.48
中央汇金资产管理有限责任公司,512010,5,半年度,2025-06-30,4.0,华夏基金－中央汇金资产管理有限责任公司－华夏基金－汇金资管单一资产管理计划,10118765,202000001940,2025-01-01,893273700.0,1.6
中央汇金资产管理有限责任公司,512010,5,半年度,2025-06-30,5.0,易方达基金－中央汇金资产管理有限责任公司－易方达基金－汇金资管单一资产管理计划,10118765,202000001940,2025-01-01,846000000.0,1.51
中央汇金资产管理有限责任公司,512010,6,年度,2025-12-31,1.0,华夏基金－中央汇金资产管理有限责任公司－华夏基金－汇金资管单一资产管理计划,10118765,202000001940,2025-01-01,893273700.0,1.99
中央汇金资产管理有限责任公司,512010,6,年度,2025-12-31,2.0,易方达基金－中央汇金资产管理有限责任公司－易方达基金－汇金资管单一资产管理计划,10118765,202000001940,2025-01-01,846000000.0,1.89
中央汇金资产管理有限责任公司,512070,5,半年度,2020-06-30,2.0,易方达基金－中央汇金资产管理有限责任公司－易方达基金－汇金资管单一资产管理计划,10133267,202000002340,2020-01-01,10000000.0,0.99
中央汇金资产管理有限责任公司,512070,6,年度,2020-12-31,3.0,华夏基金－中央汇金资产管理有限责任公司－华夏基金－汇金资管单一资产管理计划,10133267,202000002340,2020-01-01,40000000.0,3.02
中央汇金资产管理有限责任公司,512090,6,年度,2020-12-31,1.0,华夏基金－中央汇金资产管理有限责任公司－华夏基金－汇金资管单一资产管理计划,10432425,202000007929,2020-01-01,33921800.0,8.84
中央汇金资产管理有限责任公司,512090,5,半年度,2021-06-30,1.0,华夏基金－中央汇金资产管理有限责任公司－华夏基金－汇金资管单一资产管理计划,10432425,202000007929,2021-01-01,52000000.0,14.46
中央汇金投资有限责任公司,512100,5,半年度,2024-06-30,1.0,中央汇金投资有限责任公司,10383627,202000004930,2024-01-01,8956692256.0,73.67
中央汇金投资有限责任公司,512100,6,年度,2024-12-31,1.0,中央汇金投资有限责任公司,10383627,202000004930,2024-01-01,8956692256.0,40.25
